customer_id,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFMScore
2087,112,5,6577.63,1,2,3,123
2088,9,7,8654.02,4,3,4,434
2089,236,2,477.32000000000005,1,1,1,111
2090,163,2,1020.78,1,1,1,111
2091,231,3,5499.04,1,1,2,112
2092,16,5,6764.39,4,2,3,423
2093,60,6,7654.84,2,2,3,223
2094,34,5,4214.53,3,2,2,322
2095,79,10,9988.76,2,4,4,244
2096,55,5,8229.84,2,2,4,224
2097,38,6,7726.09,3,2,3,323
2098,8,6,5472.62,4,2,2,422
2099,25,7,8967.04,3,3,4,334
2100,18,5,4288.18,3,2,2,322
2101,39,10,14423.33,3,4,4,344
2102,17,7,7317.46,4,3,3,433
2103,14,10,11617.25,4,4,4,444
2104,27,8,7415.84,3,4,3,343
2105,164,5,7196.7699999999995,1,2,3,123
2106,3,4,6782.28,4,1,3,413
2107,64,2,1941.0,2,1,1,211
2108,12,3,3130.2599999999998,4,1,1,411
2109,2,8,7637.12,4,4,3,443
2110,125,7,7589.57,1,3,3,133
2111,6,9,11111.3,4,4,4,444
2112,2,4,5958.110000000001,4,1,2,412
2113,33,4,4987.47,3,1,2,312
2114,14,6,6706.46,4,2,3,423
2115,47,2,2204.45,2,1,1,211
2116,105,4,5827.96,1,1,2,112
2117,115,5,3925.17,1,2,1,121
2118,58,6,6724.4,2,2,3,223
2119,67,4,5477.6,2,1,2,212
2120,2,8,11028.33,4,4,4,444
2121,89,10,11645.45,1,4,4,144
2122,8,4,4039.79,4,1,1,411
2123,146,6,6196.02,1,2,3,123
2124,57,6,7618.68,2,2,3,223
2125,13,6,4206.48,4,2,2,422
2126,232,4,2963.04,1,1,1,111
2127,32,5,5437.05,3,2,2,322
2128,13,2,3787.46,4,1,1,411
2129,147,2,1411.9299999999998,1,1,1,111
2130,1,8,9169.4,4,4,4,444
2131,101,6,7199.04,1,2,3,123
2132,18,8,12668.24,3,4,4,344
2133,225,5,6553.44,1,2,3,123
2134,81,5,6556.68,2,2,3,223
2135,137,2,3174.01,1,1,1,111
2136,10,4,6269.92,4,1,3,413
2137,45,4,4683.41,2,1,2,212
2138,43,8,11281.36,3,4,4,344
2139,60,5,7480.94,2,2,3,223
2140,98,8,9047.439999999999,1,4,4,144
2141,76,4,4820.85,2,1,2,212
2142,23,7,10200.02,3,3,4,334
2143,29,5,5872.29,3,2,2,322
2144,67,8,10452.24,2,4,4,244
2145,194,1,748.17,1,1,1,111
2146,80,2,2173.1099999999997,2,1,1,211
2147,25,3,2953.18,3,1,1,311
2148,137,4,4907.04,1,1,2,112
2149,11,9,7062.67,4,4,3,443
2150,94,6,6161.6,1,2,3,123
2151,88,7,9369.73,1,3,4,134
2152,1,9,9894.84,4,4,4,444
2153,76,8,8239.72,2,4,4,244
2154,38,6,7924.87,3,2,3,323
2155,21,12,10114.46,3,4,4,344
2156,132,6,6988.71,1,2,3,123
2157,161,2,2131.52,1,1,1,111
2158,80,5,5982.3,2,2,2,222
2159,18,5,5111.04,3,2,2,322
2160,47,6,6852.88,2,2,3,223
2161,99,5,5998.47,1,2,2,122
2162,57,4,4785.389999999999,2,1,2,212
2163,70,5,3842.24,2,2,1,221
2164,54,7,8585.81,2,3,4,234
2165,0,10,9072.94,4,4,4,444
2166,28,6,6021.83,3,2,2,322
2167,144,6,4691.02,1,2,2,122
2168,2,3,3828.1,4,1,1,411
2169,114,6,10330.95,1,2,4,124
2170,32,6,7695.75,3,2,3,323
2171,34,6,4500.04,3,2,2,322
2172,28,4,6844.5,3,1,3,313
2173,116,4,5112.15,1,1,2,112
2174,58,6,7133.88,2,2,3,223
2175,70,4,4158.65,2,1,1,211
2176,103,3,2662.8199999999997,1,1,1,111
2177,98,5,6054.27,1,2,3,123
2178,77,4,3531.64,2,1,1,211
2179,36,7,6889.21,3,3,3,333
2180,50,5,6162.33,2,2,3,223
2181,110,8,6274.12,1,4,3,143
2182,17,8,10722.16,4,4,4,444
2183,8,14,19071.32,4,4,4,444
2184,37,11,13468.26,3,4,4,344
2185,90,7,9578.97,1,3,4,134
2186,154,3,4245.21,1,1,2,112
2187,63,7,8284.37,2,3,4,234
2188,70,6,6671.540000000001,2,2,3,223
2189,22,10,9861.3,3,4,4,344
2190,41,8,11980.720000000001,3,4,4,344
2191,12,5,7172.56,4,2,3,423
2192,42,6,4812.76,3,2,2,322
2193,142,4,6086.66,1,1,3,113
2194,42,8,8464.84,3,4,4,344
2195,2,6,7278.62,4,2,3,423
2196,27,5,4425.25,3,2,2,322
2197,120,3,2284.5600000000004,1,1,1,111
2198,35,4,4003.11,3,1,1,311
2199,201,4,4628.71,1,1,2,112
2200,20,3,2268.7799999999997,3,1,1,311
2201,30,8,11020.84,3,4,4,344
2202,70,10,8507.06,2,4,4,244
2203,49,5,6421.1,2,2,3,223
2204,17,8,7935.08,4,4,3,443
2205,100,4,4547.9,1,1,2,112
2206,187,4,4155.32,1,1,1,111
2207,74,6,6263.82,2,2,3,223
2208,54,6,5236.3099999999995,2,2,2,222
2209,117,1,1240.31,1,1,1,111
2210,23,9,8133.83,3,4,3,343
2211,82,3,1649.1599999999999,2,1,1,211
2212,41,6,4951.08,3,2,2,322
2213,15,5,7240.5,4,2,3,423
2214,49,5,5053.05,2,2,2,222
2215,48,2,1965.6799999999998,2,1,1,211
2216,74,3,3352.32,2,1,1,211
2217,25,8,8779.73,3,4,4,344
2218,109,3,4304.09,1,1,2,112
2219,61,5,6319.34,2,2,3,223
2220,90,4,4529.9,1,1,2,112
2221,82,8,9100.52,2,4,4,244
2222,73,6,7051.67,2,2,3,223
2223,29,7,5883.75,3,3,2,332
2224,28,3,2568.2200000000003,3,1,1,311
2225,238,3,5546.31,1,1,2,112
2226,49,8,8295.55,2,4,4,244
2227,40,5,5068.82,3,2,2,322
2228,168,4,3579.45,1,1,1,111
2229,57,4,3937.92,2,1,1,211
2230,44,8,9883.84,3,4,4,344
2231,24,3,4555.37,3,1,2,312
2232,130,6,5666.030000000001,1,2,2,122
2233,63,7,6778.26,2,3,3,233
2234,154,7,4055.89,1,3,1,131
2235,50,6,7834.27,2,2,3,223
2236,1,3,4226.47,4,1,2,412
2237,38,7,7412.94,3,3,3,333
2238,52,3,4185.99,2,1,1,211
2239,32,2,1693.21,3,1,1,311
2240,31,12,13961.45,3,4,4,344
2241,17,4,4335.0,4,1,2,412
2242,170,3,2540.1099999999997,1,1,1,111
2243,183,3,2141.05,1,1,1,111
2244,63,5,5963.92,2,2,2,222
2245,24,7,7779.9,3,3,3,333
2246,99,4,4027.99,1,1,1,111
2247,28,7,8149.4800000000005,3,3,3,333
2248,67,8,8369.31,2,4,4,244
2249,26,5,5600.46,3,2,2,322
2250,124,3,3011.79,1,1,1,111
2251,15,7,5798.71,4,3,2,432
2252,130,5,5648.85,1,2,2,122
2253,138,6,7418.9400000000005,1,2,3,123
2254,3,6,5579.54,4,2,2,422
2255,113,3,3400.21,1,1,1,111
2256,149,3,4499.85,1,1,2,112
2257,64,5,6440.81,2,2,3,223
2258,23,7,8399.53,3,3,4,334
2259,161,4,4205.21,1,1,2,112
2260,17,6,8234.9,4,2,4,424
2261,35,4,3875.61,3,1,1,311
2262,75,4,3058.55,2,1,1,211
2263,35,5,6359.93,3,2,3,323
2264,150,6,5198.18,1,2,2,122
2265,59,3,3990.7799999999997,2,1,1,211
2266,21,10,8911.6,3,4,4,344
2267,99,5,5466.639999999999,1,2,2,122
2268,35,8,9258.43,3,4,4,344
2269,47,7,9233.33,2,3,4,234
2270,90,5,7588.29,1,2,3,123
2271,206,1,1362.99,1,1,1,111
2272,104,6,8116.8,1,2,3,123
2273,53,10,9867.35,2,4,4,244
2274,137,2,142.98,1,1,1,111
2275,24,6,8289.0,3,2,4,324
2276,10,4,4714.45,4,1,2,412
2277,36,4,4721.53,3,1,2,312
2278,34,5,3123.04,3,2,1,321
2279,35,8,7565.7,3,4,3,343
2280,46,5,6373.32,2,2,3,223
2281,38,7,8021.26,3,3,3,333
2282,14,6,6818.610000000001,4,2,3,423
2283,30,7,7052.93,3,3,3,333
2284,34,7,7556.9400000000005,3,3,3,333
2285,27,7,4829.54,3,3,2,332
2286,49,5,4606.01,2,2,2,222
2287,159,2,1083.52,1,1,1,111
2288,71,6,6972.7,2,2,3,223
2289,25,5,6450.51,3,2,3,323
2290,72,6,7476.58,2,2,3,223
2291,107,1,792.9,1,1,1,111
2292,21,7,8732.619999999999,3,3,4,334
2293,203,5,5018.52,1,2,2,122
2294,73,7,9680.22,2,3,4,234
2295,17,4,5830.14,4,1,2,412
2296,36,4,5259.05,3,1,2,312
2297,37,5,6232.6900000000005,3,2,3,323
2298,45,6,6997.85,2,2,3,223
2299,67,6,4359.32,2,2,2,222
2300,17,4,7346.110000000001,4,1,3,413
2301,5,7,10628.94,4,3,4,434
2302,68,3,4412.84,2,1,2,212
2303,144,2,2696.8599999999997,1,1,1,111
2304,3,7,9747.9,4,3,4,434
2305,78,5,6011.6900000000005,2,2,2,222
2306,6,4,4938.639999999999,4,1,2,412
2307,81,11,10123.71,2,4,4,244
2308,13,9,11438.369999999999,4,4,4,444
2309,24,12,16122.34,3,4,4,344
2310,15,7,9599.97,4,3,4,434
2311,66,5,6375.870000000001,2,2,3,223
2312,41,5,7250.51,3,2,3,323
2313,44,6,4657.8,3,2,2,322
2314,19,3,4114.37,3,1,1,311
2315,116,5,2737.7999999999997,1,2,1,121
2316,46,4,2908.85,2,1,1,211
2317,53,5,6735.95,2,2,3,223
2318,16,7,8129.61,4,3,3,433
2319,9,4,7191.200000000001,4,1,3,413
2320,85,3,2655.46,2,1,1,211
2321,161,3,5473.58,1,1,2,112
2322,56,4,4035.5099999999998,2,1,1,211
2323,209,3,4599.45,1,1,2,112
2324,20,5,5621.34,3,2,2,322
2325,12,6,7084.51,4,2,3,423
2326,112,1,774.53,1,1,1,111
2327,224,3,4153.110000000001,1,1,1,111
2328,356,1,441.49,1,1,1,111
2329,8,5,4252.36,4,2,2,422
2330,4,3,2391.06,4,1,1,411
2331,48,7,5341.04,2,3,2,232
2332,31,4,1972.9,3,1,1,311
2333,92,4,5216.82,1,1,2,112
2334,69,3,3616.74,2,1,1,211
2335,11,7,7350.46,4,3,3,433
2336,54,9,10942.55,2,4,4,244
2337,53,3,2169.36,2,1,1,211
2338,25,7,7546.18,3,3,3,333
2339,11,9,10497.39,4,4,4,444
2340,5,9,9442.23,4,4,4,444
2341,13,8,11392.11,4,4,4,444
2342,65,4,4988.86,2,1,2,212
2343,62,3,4215.4,2,1,2,212
2344,47,6,6947.3,2,2,3,223
2345,0,5,7439.41,4,2,3,423
2346,148,5,6429.33,1,2,3,123
2347,83,9,10730.51,2,4,4,244
2348,60,4,2451.77,2,1,1,211
2349,158,5,3608.1400000000003,1,2,1,121
2350,54,6,5770.32,2,2,2,222
2351,125,8,8325.25,1,4,4,144
2352,36,1,1292.84,3,1,1,311
2353,52,10,11013.74,2,4,4,244
2354,36,5,4817.55,3,2,2,322
2355,25,5,5619.5599999999995,3,2,2,322
2356,147,4,5020.27,1,1,2,112
2357,40,4,5811.12,3,1,2,312
2358,3,11,8523.43,4,4,4,444
2359,59,8,9029.74,2,4,4,244
2360,31,6,8601.41,3,2,4,324
2361,139,7,7640.51,1,3,3,133
2362,45,3,3007.23,2,1,1,211
2363,78,6,5473.37,2,2,2,222
2364,43,5,8404.81,3,2,4,324
2365,1,5,5448.58,4,2,2,422
2366,48,5,5543.95,2,2,2,222
2367,131,7,9334.85,1,3,4,134
2368,74,6,7617.099999999999,2,2,3,223
2369,1,8,11223.94,4,4,4,444
2370,79,3,3107.9700000000003,2,1,1,211
2371,21,5,7720.1,3,2,3,323
2372,0,9,8295.0,4,4,4,444
2373,45,4,4758.4400000000005,2,1,2,212
2374,14,7,7495.68,4,3,3,433
2375,29,7,9972.86,3,3,4,334
2376,11,4,5599.33,4,1,2,412
2377,7,5,8081.98,4,2,3,423
2378,10,5,5040.639999999999,4,2,2,422
2379,3,11,13030.07,4,4,4,444
2380,42,7,7948.44,3,3,3,333
2381,31,7,7877.93,3,3,3,333
2382,38,7,3369.77,3,3,1,331
2383,109,9,13104.08,1,4,4,144
2384,147,6,5845.17,1,2,2,122
2385,31,8,7901.9400000000005,3,4,3,343
2386,12,7,7710.12,4,3,3,433
2387,289,2,591.31,1,1,1,111
2388,143,7,10013.26,1,3,4,134
2389,8,3,2456.1800000000003,4,1,1,411
2390,69,7,9982.43,2,3,4,234
2391,12,10,10874.65,4,4,4,444
2392,74,5,5215.18,2,2,2,222
2393,122,2,1228.76,1,1,1,111
2394,354,1,980.37,1,1,1,111
2395,62,1,230.91,2,1,1,211
2396,0,5,5478.09,4,2,2,422
2397,66,9,10464.01,2,4,4,244
2398,143,3,2426.93,1,1,1,111
2399,38,6,6424.44,3,2,3,323
2400,32,8,10452.28,3,4,4,344
2401,56,8,10935.93,2,4,4,244
2402,78,3,4490.75,2,1,2,212
2403,58,5,3202.84,2,2,1,221
2404,2,6,9279.27,4,2,4,424
2405,45,6,3528.3599999999997,2,2,1,221
2406,50,4,4117.37,2,1,1,211
2407,54,6,6205.71,2,2,3,223
2408,139,3,3920.17,1,1,1,111
2409,49,7,7117.35,2,3,3,233
2410,36,7,7649.62,3,3,3,333
2411,55,4,6535.39,2,1,3,213
2412,17,6,7097.639999999999,4,2,3,423
2413,73,7,8666.869999999999,2,3,4,234
2414,4,4,5682.46,4,1,2,412
2415,43,5,4412.09,3,2,2,322
2416,222,2,2220.23,1,1,1,111
2417,140,1,1129.13,1,1,1,111
2418,2,7,9068.28,4,3,4,434
2419,72,8,8651.87,2,4,4,244
2420,139,3,2367.71,1,1,1,111
2421,0,6,2836.38,4,2,1,421
2422,32,5,4670.18,3,2,2,322
2423,353,1,202.62,1,1,1,111
2424,67,7,5910.3099999999995,2,3,2,232
2425,8,9,8310.5,4,4,4,444
2426,16,5,8399.89,4,2,4,424
2427,3,6,7962.36,4,2,3,423
2428,10,9,10167.49,4,4,4,444
2429,222,3,3811.29,1,1,1,111
2430,135,4,3385.21,1,1,1,111
2431,218,2,1447.1799999999998,1,1,1,111
2432,32,7,4898.05,3,3,2,332
2433,38,10,10945.11,3,4,4,344
2434,0,9,10024.41,4,4,4,444
2435,28,5,6950.49,3,2,3,323
2436,16,4,3919.84,4,1,1,411
2437,198,2,1436.8,1,1,1,111
2438,113,7,6007.49,1,3,2,132
2439,18,6,5841.8,3,2,2,322
2440,111,4,5001.4400000000005,1,1,2,112
2441,310,2,2059.61,1,1,1,111
2442,23,6,5014.139999999999,3,2,2,322
2443,12,6,6182.68,4,2,3,423
2444,44,4,5166.36,3,1,2,312
2445,17,5,5245.21,4,2,2,422
2446,56,7,9602.64,2,3,4,234
2447,39,7,7729.64,3,3,3,333
2448,6,6,5418.88,4,2,2,422
2449,76,6,8199.95,2,2,3,223
2450,40,2,3861.74,3,1,1,311
2451,17,3,3247.8500000000004,4,1,1,411
2452,9,4,4209.71,4,1,2,412
2453,64,6,4683.469999999999,2,2,2,222
2454,40,11,11914.73,3,4,4,344
2455,57,8,8482.92,2,4,4,244
2456,23,6,6887.07,3,2,3,323
2457,29,6,8023.24,3,2,3,323
2458,4,7,11224.23,4,3,4,434
2459,81,11,11877.19,2,4,4,244
2460,20,4,4291.639999999999,3,1,2,312
2461,31,6,4090.26,3,2,1,321
2462,19,6,5779.98,3,2,2,322
2463,23,8,9906.89,3,4,4,344
2464,2,13,14574.06,4,4,4,444
2465,11,10,10135.89,4,4,4,444
2466,30,5,4796.14,3,2,2,322
2467,51,5,2590.13,2,2,1,221
2468,41,10,13390.75,3,4,4,344
2469,55,7,10397.56,2,3,4,234
2470,12,4,3356.1,4,1,1,411
2471,13,5,5699.45,4,2,2,422
2472,59,6,7612.35,2,2,3,223
2473,55,5,4256.68,2,2,2,222
2474,31,8,7916.51,3,4,3,343
2475,55,7,10009.91,2,3,4,234
2476,14,14,14578.69,4,4,4,444
2477,40,1,2005.66,3,1,1,311
2478,128,7,5012.3099999999995,1,3,2,132
2479,2,7,3335.31,4,3,1,431
2480,24,5,6781.5,3,2,3,323
2481,79,7,5825.4,2,3,2,232
2482,25,3,3110.6899999999996,3,1,1,311
2483,25,5,3026.94,3,2,1,321
2484,107,6,5472.78,1,2,2,122
2485,4,6,5955.21,4,2,2,422
2486,229,2,3246.42,1,1,1,111
2487,98,4,2978.64,1,1,1,111
2488,18,6,6900.389999999999,3,2,3,323
2489,40,8,11411.16,3,4,4,344
2490,25,5,7816.21,3,2,3,323
2491,105,6,3798.2,1,2,1,121
2492,7,10,12661.35,4,4,4,444
2493,75,3,3796.09,2,1,1,211
2494,54,7,6744.39,2,3,3,233
2495,31,8,5497.11,3,4,2,342
2496,146,5,2095.52,1,2,1,121
2497,46,4,4265.4400000000005,2,1,2,212
2498,7,8,9981.91,4,4,4,444
2499,117,3,3848.07,1,1,1,111
2500,171,3,2535.87,1,1,1,111
2501,18,7,7685.12,3,3,3,333
2502,14,5,4196.26,4,2,1,421
2503,108,4,4951.0,1,1,2,112
2504,82,5,5458.179999999999,2,2,2,222
2505,12,9,10295.31,4,4,4,444
2506,106,4,5594.41,1,1,2,112
2507,47,4,5405.0,2,1,2,212
2508,22,10,12948.97,3,4,4,344
2509,21,8,8313.9,3,4,4,344
2510,82,6,8315.039999999999,2,2,4,224
2511,32,4,5381.19,3,1,2,312
2512,82,6,5536.07,2,2,2,222
2513,25,7,8203.29,3,3,3,333
2514,21,3,4414.05,3,1,2,312
2515,58,3,4764.52,2,1,2,212
2516,142,3,1978.9299999999998,1,1,1,111
2517,156,4,5104.02,1,1,2,112
2518,70,5,7538.469999999999,2,2,3,223
2519,55,4,2487.22,2,1,1,211
2520,11,5,4496.29,4,2,2,422
2521,238,3,3422.3,1,1,1,111
2522,102,8,9637.08,1,4,4,144
2523,6,10,9855.77,4,4,4,444
2524,184,6,4384.97,1,2,2,122
2525,330,1,1977.36,1,1,1,111
2526,154,6,6039.110000000001,1,2,3,123
2527,21,7,8751.73,3,3,4,334
2528,44,7,9485.91,3,3,4,334
2529,82,7,9000.92,2,3,4,234
2530,9,7,5560.28,4,3,2,432
2531,5,7,7233.38,4,3,3,433
2532,22,1,71.49,3,1,1,311
2533,18,3,4689.75,3,1,2,312
2534,45,7,8069.62,2,3,3,233
2535,14,6,5517.49,4,2,2,422
2536,7,6,9145.1,4,2,4,424
2537,62,11,11743.039999999999,2,4,4,244
2538,21,9,11849.7,3,4,4,344
2539,40,5,5493.46,3,2,2,322
2540,63,7,7819.73,2,3,3,233
2541,79,2,3358.87,2,1,1,211
2542,43,7,10741.16,3,3,4,334
2543,134,4,5543.46,1,1,2,112
2544,32,6,6633.58,3,2,3,323
2545,114,3,2916.92,1,1,1,111
2546,48,4,2419.01,2,1,1,211
2547,184,3,2217.0600000000004,1,1,1,111
2548,3,13,14027.08,4,4,4,444
2549,119,4,6211.0,1,1,3,113
2550,11,5,6139.76,4,2,3,423
2551,117,4,4894.98,1,1,2,112
2552,35,6,8603.02,3,2,4,324
2553,84,7,8252.1,2,3,4,234
2554,163,5,4993.71,1,2,2,122
2555,1,6,9456.4,4,2,4,424
2556,14,2,1917.48,4,1,1,411
2557,30,3,5222.06,3,1,2,312
2558,32,4,5684.29,3,1,2,312
2559,12,8,5364.14,4,4,2,442
2560,45,11,9706.619999999999,2,4,4,244
2561,1,4,7146.860000000001,4,1,3,413
2562,101,7,8220.23,1,3,4,134
2563,107,5,4716.139999999999,1,2,2,122
2564,47,5,2828.34,2,2,1,221
2565,71,9,11516.51,2,4,4,244
2566,17,10,8489.6,4,4,4,444
2567,71,4,5954.21,2,1,2,212
2568,72,4,3918.87,2,1,1,211
2569,57,7,9585.83,2,3,4,234
2570,27,8,8168.89,3,4,3,343
2571,45,3,3652.28,2,1,1,211
2572,20,8,10111.81,3,4,4,344
2573,14,4,4088.91,4,1,1,411
2574,19,11,11811.560000000001,3,4,4,344
2575,10,5,4119.53,4,2,1,421
2576,78,7,8271.03,2,3,4,234
2577,93,6,5240.639999999999,1,2,2,122
2578,38,4,4676.02,3,1,2,312
2579,49,3,2288.84,2,1,1,211
2580,64,8,9493.86,2,4,4,244
2581,134,5,5903.89,1,2,2,122
2582,75,5,5104.43,2,2,2,222
2583,92,4,4046.62,1,1,1,111
2584,38,5,3983.61,3,2,1,321
2585,5,7,7066.38,4,3,3,433
2586,48,3,3379.79,2,1,1,211
2587,64,9,9007.27,2,4,4,244
2588,237,3,5656.6900000000005,1,1,2,112
2589,67,5,5101.54,2,2,2,222
2590,20,6,8720.42,3,2,4,324
2591,42,6,9027.71,3,2,4,324
2592,37,8,11062.61,3,4,4,344
2593,23,4,3940.27,3,1,1,311
2594,87,6,9467.470000000001,1,2,4,124
2595,44,8,10273.25,3,4,4,344
2596,72,5,7674.39,2,2,3,223
2597,5,6,7670.71,4,2,3,423
2598,54,6,7871.62,2,2,3,223
2599,114,7,7725.21,1,3,3,133
2600,23,3,4973.54,3,1,2,312
2601,36,8,9798.03,3,4,4,344
2602,71,8,7898.91,2,4,3,243
2603,14,7,7817.9400000000005,4,3,3,433
2604,93,6,6086.83,1,2,3,123
2605,121,5,6656.209999999999,1,2,3,123
2606,5,10,12338.51,4,4,4,444
2607,5,8,7870.34,4,4,3,443
2608,17,7,4403.82,4,3,2,432
2609,24,8,8362.17,3,4,4,344
2610,24,8,8499.220000000001,3,4,4,344
2611,2,7,5700.59,4,3,2,432
2612,268,2,1924.4700000000003,1,1,1,111
2613,59,5,4933.99,2,2,2,222
2614,79,4,6322.41,2,1,3,213
2615,60,9,13460.630000000001,2,4,4,244
2616,42,11,13134.119999999999,3,4,4,344
2617,27,7,10695.449999999999,3,3,4,334
2618,7,10,9670.59,4,4,4,444
2619,76,2,3869.2699999999995,2,1,1,211
2620,30,8,8317.97,3,4,4,344
2621,9,7,6926.01,4,3,3,433
2622,16,7,6595.22,4,3,3,433
2623,10,5,6916.33,4,2,3,423
2624,155,5,5629.39,1,2,2,122
2625,173,4,3403.67,1,1,1,111
2626,41,4,4263.71,3,1,2,312
2627,22,6,9321.82,3,2,4,324
2628,84,4,4668.82,2,1,2,212
2629,44,6,7374.25,3,2,3,323
2630,51,10,10514.539999999999,2,4,4,244
2631,197,3,3539.6800000000003,1,1,1,111
2632,7,4,6590.860000000001,4,1,3,413
2633,15,9,10392.61,4,4,4,444
2634,189,3,2614.21,1,1,1,111
2635,68,8,10781.21,2,4,4,244
2636,30,3,3411.77,3,1,1,311
2637,66,11,13895.71,2,4,4,244
2638,83,10,9883.4,2,4,4,244
2639,31,5,7255.96,3,2,3,323
2640,23,11,11643.47,3,4,4,344
2641,11,7,6132.32,4,3,3,433
2642,79,2,3229.6400000000003,2,1,1,211
2643,202,3,1897.1999999999998,1,1,1,111
2644,60,2,1697.24,2,1,1,211
2645,27,6,5168.14,3,2,2,322
2646,122,5,4987.72,1,2,2,122
2647,12,8,7977.09,4,4,3,443
2648,35,5,6102.13,3,2,3,323
2649,28,4,6633.45,3,1,3,313
2650,89,6,5688.65,1,2,2,122
2651,15,9,10138.01,4,4,4,444
2652,80,5,7176.639999999999,2,2,3,223
2653,3,9,12316.0,4,4,4,444
2654,21,9,9905.2,3,4,4,344
2655,57,6,8575.35,2,2,4,224
2656,88,7,9051.86,1,3,4,134
2657,146,3,3891.5,1,1,1,111
2658,19,5,3853.98,3,2,1,321
2659,0,12,11948.48,4,4,4,444
2661,8,5,5712.01,4,2,2,422
2662,24,9,10546.039999999999,3,4,4,344
2663,164,5,7423.2300000000005,1,2,3,123
2664,90,7,6587.43,1,3,3,133
2665,30,3,5364.68,3,1,2,312
2666,56,4,4534.9,2,1,2,212
2667,98,5,5817.66,1,2,2,122
2668,61,5,3342.3,2,2,1,221
2669,19,3,3552.54,3,1,1,311
2670,193,3,3290.68,1,1,1,111
2671,85,7,8811.26,2,3,4,234
2672,15,8,8417.05,4,4,4,444
2673,266,5,4576.389999999999,1,2,2,122
2674,44,5,6395.9,3,2,3,323
2675,23,5,5429.8,3,2,2,322
2676,5,6,7274.78,4,2,3,423
2677,45,5,5446.05,2,2,2,222
2678,143,5,5004.09,1,2,2,122
2679,26,6,5660.31,3,2,2,322
2680,16,9,9177.27,4,4,4,444
2681,80,5,4606.83,2,2,2,222
2682,38,8,6122.34,3,4,3,343
2683,16,6,7829.89,4,2,3,423
2684,38,9,11938.039999999999,3,4,4,344
2685,44,6,5323.86,3,2,2,322
2686,75,11,13237.88,2,4,4,244
2687,17,7,6724.23,4,3,3,433
2688,86,3,3018.69,1,1,1,111
2689,1,5,3956.18,4,2,1,421
2690,21,4,5860.55,3,1,2,312
2691,50,8,8562.05,2,4,4,244
2692,40,3,1662.12,3,1,1,311
2693,1,6,5128.639999999999,4,2,2,422
2694,38,4,2766.09,3,1,1,311
2695,4,9,11703.11,4,4,4,444
2696,86,4,5519.58,1,1,2,112
2697,33,7,6415.43,3,3,3,333
2698,12,7,9054.05,4,3,4,434
2699,60,5,3428.76,2,2,1,221
2700,71,4,4497.46,2,1,2,212
2701,103,9,11558.89,1,4,4,144
2702,22,9,12880.3,3,4,4,344
2703,39,7,7330.05,3,3,3,333
2704,116,3,1517.27,1,1,1,111
2705,2,9,12147.34,4,4,4,444
2706,123,3,2769.36,1,1,1,111
2707,43,3,3934.6,3,1,1,311
2708,11,3,3437.08,4,1,1,411
2709,2,5,3860.54,4,2,1,421
2710,8,4,3931.54,4,1,1,411
2711,50,6,6439.08,2,2,3,223
2712,16,6,6967.02,4,2,3,423
2713,0,3,3426.37,4,1,1,411
2714,8,5,4081.8100000000004,4,2,1,421
2715,104,5,6644.62,1,2,3,123
2716,90,4,4529.24,1,1,2,112
2717,23,10,10140.5,3,4,4,344
2718,29,7,6798.88,3,3,3,333
2719,10,3,3061.49,4,1,1,411
2720,57,5,5273.07,2,2,2,222
2721,174,2,2292.96,1,1,1,111
2722,24,6,4806.32,3,2,2,322
2723,40,8,10565.119999999999,3,4,4,344
2724,83,4,4604.3,2,1,2,212
2725,26,4,2094.38,3,1,1,311
2726,46,10,10263.47,2,4,4,244
2727,49,5,8567.85,2,2,4,224
2728,7,8,9659.77,4,4,4,444
2729,6,6,8706.47,4,2,4,424
2730,4,7,4649.51,4,3,2,432
2731,3,4,2409.89,4,1,1,411
2732,16,10,6703.58,4,4,3,443
2733,96,10,13266.619999999999,1,4,4,144
2734,72,3,2148.54,2,1,1,211
2735,215,2,1340.77,1,1,1,111
2736,42,5,4311.28,3,2,2,322
2737,5,9,10510.1,4,4,4,444
2738,54,5,5189.82,2,2,2,222
2739,328,2,743.0500000000001,1,1,1,111
2740,123,8,10497.95,1,4,4,144
2741,20,3,3056.2200000000003,3,1,1,311
2742,95,3,3741.05,1,1,1,111
2743,25,2,2956.8,3,1,1,311
2744,53,3,3148.36,2,1,1,211
2745,179,2,3322.62,1,1,1,111
2746,8,3,3056.2200000000003,4,1,1,411
2747,14,9,11417.36,4,4,4,444
2748,6,4,3952.7,4,1,1,411
2749,34,1,1061.56,3,1,1,311
2750,28,11,12349.36,3,4,4,344
2751,3,8,9856.48,4,4,4,444
2752,12,4,5737.59,4,1,2,412
2753,23,11,9649.8,3,4,4,344
2754,186,3,5568.64,1,1,2,112
2755,66,13,14088.24,2,4,4,244
2756,150,4,5196.93,1,1,2,112
2757,144,3,3501.37,1,1,1,111
2758,15,4,4188.4,4,1,1,411
2759,51,5,5619.73,2,2,2,222
2760,31,5,5241.94,3,2,2,322
2761,7,9,10079.42,4,4,4,444
2762,16,10,15071.26,4,4,4,444
2763,29,9,6496.64,3,4,3,343
2764,110,4,3651.92,1,1,1,111
2765,46,6,8522.02,2,2,4,224
2766,47,6,8740.06,2,2,4,224
2767,19,3,2597.41,3,1,1,311
